title,originallink,link,description,pubDate,company
"[11일 낙찰/계약 동향] 임하면 나천소하천 정비공사, [19-148(1)]측방도로...",http://www.fintechpost.co.kr/news/articleView.html?idxno=87465,http://www.fintechpost.co.kr/news/articleView.html?idxno=87465,"▲ 낙찰업체 : 주식회사 충북아쿠아개발, 계약금액 : 10,030,000(원), 계약명 : 북이 대길리 노후배수로... ▲ 낙찰업체 : 동인건설(주), 계약금액 : 137,883,000(원), 계약명 : 부여군 지방상수도 배수관로 설치(은산, 가중1)... ","Mon, 11 Nov 2019 18:15:00 +0900",동인개발건설중기
[GAM] ②애플 관세 면제? 월가 '반쪽짜리 안도'…더 신중해졌다,https://www.newspim.com/news/view/20250418000896,https://www.newspim.com/news/view/20250418000896,JP모간의 사믹 채터지 애널리스트는 &quot;면제가 투자자들의 관심을 중기적인 성장 동력으로 돌릴 수 있지만... 애플 내부 평가에 따르면 현재 개발 중인 기능이 80% 수준에서만 제대로 작동하고 일부 기능은 아예 처음부터... ,"Sun, 20 Apr 2025 08:00:00 +0900",동인개발건설중기
[동아게임백과사전] 포크레인에 부처까지! 어딘가 이상한 격투 게임들!,https://game.donga.com/116212/,https://game.donga.com/116212/,"'건설중기 싸움배틀 빡돌았다 금강!(建設重機喧華バトル ぶちギレ金剛!!)' 남자라면 소싯적에 중장비 안... '동동 네버다이'는 일종의 동인 게임으로, 2009년 2D 격투 게임 쯔꾸르(만들기)를 통해 개발된 것으로 알려졌습니다.... ","Tue, 04 Mar 2025 16:00:00 +0900",동인개발건설중기
[오늘(25일)의 경제·산업 주요 일정·행사] '외식업계 현안 해결 위한 ...,http://www.popcornnews.net/news/articleView.html?idxno=73510,http://www.popcornnews.net/news/articleView.html?idxno=73510,"국토부, 개발제한구역 국가·지역전략사업 선정 △ 국립도시건축박물관, 2025년 소장품 구입시작 △ 정부·공기업, 해외건설 수주 지원 정책펀드 조성 △ 국토부, 국방 목적상 외국인 토지거래허가구역 17개소 신규... ","Tue, 25 Feb 2025 06:00:00 +0900",동인개발건설중기
"포스코, 중기 경영전략 수립",,https://n.news.naver.com/mnews/article/004/0000000967?sid=101,"중심의 중기경영전략 수립 -철강 경쟁력 제고 · 새로운 성장 동인 확보 -지속적인 혁신으로 글로벌... 신수요를 개발하며, 유통단계 단순화 등 판매 채널의 효율화를 실현해 고객지향 마케팅을 강화할 계획이다. 또한... ","Mon, 05 Jan 2004 12:57:00 +0900",동인개발건설중기
"대구시의회 건설교통위, 대구시 공항건설단과 후적지개발단 행정사무감...",https://tk.newdaily.co.kr/site/data/html/2024/11/08/2024110800322.html,https://tk.newdaily.co.kr/site/data/html/2024/11/08/2024110800322.html,뉴데일리 강승탁 기자 = 대구시의회 건설교통위원회(위원장 허시영)는 11월 8일에 열린 대구시 공항건설단과... 후적지개발단의 업무와 관련해 중기적 개발사업과 장기적 개발사업을 구분하는 조직 세분화를 촉구하고... ,"Fri, 08 Nov 2024 23:34:00 +0900",동인개발건설중기
광양 '시민이 먼저 행복하고 관광객 마음 움직여야 성공',http://www.shinailbo.co.kr/news/articleView.html?idxno=1187705,http://www.shinailbo.co.kr/news/articleView.html?idxno=1187705,"이날 행사는 정현복 광양시장과 김성희 광양시의회 의장의 인사말을 시작으로, 이화엽 관광과장의 ‘민선7기 광양관광진흥기본계획 및 2019 관광시책’ 설명에 이어 배정근 오롯지역콘텐츠연구소 대표의 강연이 이어졌다.... ","Mon, 22 Jul 2019 11:10:00 +0900",오롯지역콘텐츠연구소
"광양관광, 시민이 먼저 행복하고 관광객 마음 움직여야 ~",http://www.wikitree.co.kr/main/news_view.php?id=447044,http://www.wikitree.co.kr/main/news_view.php?id=447044,"이날 행사는 정현복 광양시장과 김성희 광양시의회 의장의 인사말을 시작으로, 이화엽 관광과장의 ‘민선7기 광양관광진흥기본계획 및 2019 관광시책’ 설명에 이어 배정근 오롯지역콘텐츠연구소 대표의 강연이 이어졌다.... ","Sat, 20 Jul 2019 03:34:00 +0900",오롯지역콘텐츠연구소
"정현복 광양시장 &quot;광양관광, 시가 앞장설 테니 희망과 비전을 갖고 모두...",http://www.viva100.com/main/view.php?key=20190718010006531,http://www.viva100.com/main/view.php?key=20190718010006531,"이날 행사는 정현복 광양시장과 김성희 광양시의회 의장의 인사말을 시작으로, 이화엽 관광과장의 ‘민선7기 광양관광진흥기본계획 및 2019 관광시책’ 설명에 이어 배정근 오롯지역콘텐츠연구소 대표의 강연이 이어졌다.... ","Thu, 18 Jul 2019 16:48:00 +0900",오롯지역콘텐츠연구소
"광양관광, 시민이 먼저 행복하고 관광객 마음 움직여야",http://www.nspna.com/news/?mode=view&newsid=372412,http://www.nspna.com/news/?mode=view&newsid=372412,"행사는 정현복 광양시장과 김성희 광양시의회 의장의 인사말을 시작으로, 이화엽 관광과장의 ‘민선7기 광양관광진흥기본계획 및 2019 관광시책’ 설명에 이어 배정근 오롯지역콘텐츠연구소 대표의 강연이 이어졌다.... ","Thu, 18 Jul 2019 16:07:00 +0900",오롯지역콘텐츠연구소
남해군 청년리빙랩 '무모한 도전' 2차 컨설팅,http://www.gndomin.com/news/articleView.html?idxno=253349,http://www.gndomin.com/news/articleView.html?idxno=253349,"이번 컨설팅에는 중소기업청, 소상공인진흥공단의 박두현 전문컨설턴트, 창의도시네트워크 곽민애 대표, 오롯지역콘텐츠연구소 배정근 소장이 참여해 프로젝트의 성공적 추진을 위해 추진현황을 모니터링하고, 앞으로의... ","Wed, 16 Sep 2020 08:03:00 +0900",오롯지역콘텐츠연구소
남해군 청년리빙랩 '무모한 도전' 2차 컨설팅,http://www.newsfreezone.co.kr/news/articleView.html?idxno=260358,http://www.newsfreezone.co.kr/news/articleView.html?idxno=260358,"이번 컨설팅에는 중소기업청, 소상공인진흥공단의 박두현 전문컨설턴트, 창의도시네트워크 곽민애 대표, 오롯지역콘텐츠연구소 배정근 소장이 참여해 프로젝트의 성공적 추진을 위해 추진현황을 모니터링하고, 앞으로의... ","Tue, 15 Sep 2020 10:21:00 +0900",오롯지역콘텐츠연구소
남해군 관광비전 '아름다운 청정휴양도시',http://www.gnnews.co.kr/news/articleView.html?idxno=449997,http://www.gnnews.co.kr/news/articleView.html?idxno=449997,"경남도립남해대학 이병윤 명예교수가 좌장으로, 경남연구원 김태영 연구기획조정실장, 김한도 (사)한국에코문화관광연구원장, 오롯지역콘텐츠연구소 배정근 대표가 패널로 참석했다. 용역보고를 수행한 (재)... ","Mon, 13 Jul 2020 02:06:00 +0900",오롯지역콘텐츠연구소
"남해군 관광비전, '아름다운 청정휴양도시'",http://www.newsmaker.or.kr/news/articleView.html?idxno=102250,http://www.newsmaker.or.kr/news/articleView.html?idxno=102250,"경남도립남해대학 이병윤 명예교수가 좌장으로, 경남연구원 김태영 연구기획조정실장, 김한도 (사)한국에코문화관광연구원장, 오롯지역콘텐츠연구소 배정근 대표가 패널로 참석했다. 용역보고를 수행한 (재)... ","Sun, 12 Jul 2020 08:31:00 +0900",오롯지역콘텐츠연구소
"남해군, 관광종합개발계획 수립 공청회 개최",http://www.kukinews.com/newsView/kuk202007110009,http://www.kukinews.com/newsView/kuk202007110009,"경남도립남해대학 이병윤 명예교수가 좌장으로 경남연구원 김태영 연구기획조정실장, 김한도 (사)한국에코문화관광연구원장, 오롯지역콘텐츠연구소 배정근 대표가 패널로 참석했다. 용역보고를 수행한 (재)... ","Sat, 11 Jul 2020 08:18:00 +0900",오롯지역콘텐츠연구소
"남해군 관광비전, ‘아름다운 청정휴양도시’",http://www.tourtimes.net/229841,http://www.tourtimes.net/229841,"경남도립남해대학 이병윤 명예교수가 좌장으로 경남연구원 김태영 연구기획조정실장, 김한도 한국에코문화관광연구원장, 오롯지역콘텐츠연구소 배정근 대표가 패널로 참석했다. 용역보고를 수행한 한국산업개발연구원... ","Fri, 10 Jul 2020 17:54:00 +0900",오롯지역콘텐츠연구소
[24일 낙찰/계약 동향] 서울대학교 글로벌생활관 싱크대 설치 및 기타공...,http://www.fintechpost.co.kr/news/articleView.html?idxno=63625,http://www.fintechpost.co.kr/news/articleView.html?idxno=63625,"▲ 낙찰업체 : 주식회사재영이앤지, 계약금액 : 28,780,000(원), 계약명 : 2019년 소규모기업환경개선사업 바닥도장공사 (신강정밀공업). 계약기관 : 경기도 이천시 마장면, 계약일자 : 2019-08-22, 계약방법 : 수의계약... ","Sat, 24 Aug 2019 22:01:00 +0900",재영이앤지
[부고] 신현택씨 별세 외,http://www.segye.com/content/html/2019/06/17/20190617511649.html?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003372538?sid=102,"(두손이앤지 근무)·태성씨(두손이앤지 근무) 부친상, 권하영씨(뉴스투데이 기자) 조부상 = 17일 오전... 이영욱·순옥·태영·길영·재영·금영·효영씨(RSVP코퍼레이션 대표) 모친상 = 17일 오전 3시20분... ","Mon, 17 Jun 2019 21:27:00 +0900",재영이앤지
부음 종합 / 6월 17일,http://www.etoday.co.kr/news/section/newsview.php?idxno=1767141,http://www.etoday.co.kr/news/section/newsview.php?idxno=1767141,"이영욱·순옥·태영·길영·재영·금영·효영(RSVP코퍼레이션 대표) 씨 모친상 = 17일, 함양제일장례식장... (두손이앤지 근무)·태성(두손이앤지 근무) 씨 부친상, 권하영(뉴스투데이 기자) 씨 조부상 = 17일, 부산... ","Mon, 17 Jun 2019 18:28:00 +0900",재영이앤지
[부고] 신현순씨 별세 外,http://www.hankookilbo.com/news/npath/201906171669086528?did=NA,https://n.news.naver.com/mnews/article/469/0000397689?sid=102,(두손이앤지 근무)씨 부친상ㆍ하영(뉴스투데이 산업부 기자)씨 조부상=17일 오전2시25분 부산 구민장례식장 발인 19일 오전8시30분 (051)414-8976 ▲이금남씨 별세ㆍ이영욱 순옥 태영 길영 재영 금영 효영... ,"Mon, 17 Jun 2019 17:54:00 +0900",재영이앤지
[부고] 강도형 씨 별세 外,https://www.hankyung.com/article/2019061774241,https://n.news.naver.com/mnews/article/015/0004160723?sid=102,두손이앤지 근무·태성 두손이앤지 근무 부친상=17일 영도구민장례식장 발인 19일 오전 8시30분 051-414... 이영욱·순옥·태영·길영·재영·금영씨·효영 RSVP코퍼레이션 대표 모친상=17일 함양제일장례식장 발인... ,"Mon, 17 Jun 2019 17:44:00 +0900",재영이앤지
오늘의 부고 종합,http://www.edaily.co.kr/news/newspath.asp?newsid=02912646622522704,https://n.news.naver.com/mnews/article/018/0004404901?sid=102,"△이금남씨 별세, 이영욱·순옥·태영·길영·재영·금영·효영(RSVP코퍼레이션 대표)씨 모친상 = 17일... 02-3010-2231 △권중갑씨 별세, 권태호(두손이앤지 근무)·태성(두손이앤지 근무)씨 부친상, 하영(뉴스투데이... ","Mon, 17 Jun 2019 15:16:00 +0900",재영이앤지
[제59회 무역의 날] 산업통상자원부장관표창 수상자 명단①,https://www.weeklytrade.co.kr/news/view.html?section=1&category=3&item=&no=84349,https://www.weeklytrade.co.kr/news/view.html?section=1&category=3&item=&no=84349,주식회사재영 부장 남태욱 산업통상자원부장관표창 (주)삼원 대표 김한상 산업통상자원부장관표창... 에이치제이이앤지주식회사 대표이사 임장수 산업통상자원부장관표창 ㈜바우와우코리아 팀장 이승수... ,"Sun, 04 Dec 2022 11:26:00 +0900",재영이앤지
[부고]신현순 별세·반기문 기상 기호 정난 경희 모친상 外,http://news.donga.com/3/all/20190618/96039135/1,https://n.news.naver.com/mnews/article/020/0003223651?sid=102,"두손이앤지) 부친상·하영 뉴스투데이 기자 조부상=17일 부산 영도구민장례식장, 발인 19일 오전 8시... 길영 재영 금영 씨 효영 RSVP코퍼레이션 대표 모친상=17일 경남 함양제일장례식장, 발인 19일 오전 8시 055... ","Tue, 18 Jun 2019 03:02:00 +0900",재영이앤지
6월 18일 궂긴 소식,http://www.hani.co.kr/arti/society/obituary/898240.html,https://n.news.naver.com/mnews/article/028/0002457752?sid=102,◆ 권중갑씨 별세: 태호(두손이앤지 근무) 태성(〃)씨 부친=17일 오전 2시25분 부산 영도구민장례식장.... ◆ 이금남씨 별세: 이영욱 순옥 태영 길영 재영 금영 효영(RSVP코퍼레이션 대표)씨 모친=17일 오전... ,"Mon, 17 Jun 2019 18:30:00 +0900",재영이앤지
"[12일 낙찰/계약 동향] 월피교 하부 빗물받이 설치공사, 건설자재창고 ...",http://www.fintechpost.co.kr/news/articleView.html?idxno=100909,http://www.fintechpost.co.kr/news/articleView.html?idxno=100909,"▲ 낙찰업체 : 재영종합건설(주), 계약금액 : 148,760,000(원), 계약명 : 봉수동선(신흥리구간)농어촌도로... ▲ 낙찰업체 : 이케이이앤지 주식회사, 계약금액 : 5,300,000(원), 계약명 : 해남 진입도로 표지판 정비공사.... ","Wed, 12 Feb 2020 02:00:00 +0900",재영이앤지
"호야홈텍 ‘2023 코리아빌드위크’ 참가, 신제품 호야온돌 직선형 제품...",http://www.beyondpost.co.kr/view.php?ud=2023072715412528466cf2d78c68_30,http://www.beyondpost.co.kr/view.php?ud=2023072715412528466cf2d78c68_30,호야홈텍은 8월 3일(목)부터 6일(일)까지 코엑스(COEX) 역대 최대 규모 ‘2023 코리아빌드위크’에 참가한다고 밝혔다. 이번 박람회에서는 신제품 호야온돌 직선형을 선보일 예정이다. 이는 직선 구간에 사용되는 제품으로... ,"Thu, 27 Jul 2023 15:42:00 +0900",홈텍코리아
유승지 홈텍스타일코리아 회장 현대상선 보통주 3000주 취득,http://www.mt.co.kr/view/mtview.php?type=1&no=2015081318072623096&outlink=1,https://n.news.naver.com/mnews/article/008/0003524947?sid=101,유승지 홈텍스타일코리아 회장은 13일 장내매수를 통해 현대상선 보통주 3000주를 취득했다고 공시했다. 취득 주식 보유량은 8573주이다. [아찔한 걸~ 레이싱걸 스페셜] mt.co.kr,"Thu, 13 Aug 2015 18:11:00 +0900",홈텍코리아
ESM 대한민국소비자평가우수대상 시상식 개최,https://www.wikitree.co.kr/articles/955379,https://www.wikitree.co.kr/articles/955379,"이날 시상식에서는 종로그룹 장성우 회장, ㈜프랜차이즈2025, ㈜프랜차이즈1995, ㈜장발삼, ㈜소소우아 김용세 대표, ㈜홈텍코리아 박형태 대표, 가수 이현주, 메조소프라노 유현주, 농업회사법인 은건(주)김명환 대표... ","Thu, 30 May 2024 13:42:00 +0900",홈텍코리아
"현대엘리베이터, 홈텍스타일코리아서 990주 추가 매수",http://biz.chosun.com/site/data/html_dir/2015/08/25/2015082502534.html,https://n.news.naver.com/mnews/article/366/0000285812?sid=101,현대엘리베이터(017800)는 계열사 홈텍스타일코리아가 회사주식 990주를 추가 매수해 보유지분이 2000주(0.01%)로 늘었다고 25일 공시했다. [박성우 기자 foxpsw@chosunbiz.com] [조선비즈 바로가기]... ,"Tue, 25 Aug 2015 16:39:00 +0900",홈텍코리아
"홈텍스타일코리아, 현대엘리베이터 990주 추가 매수",http://www.edaily.co.kr/news/newspath.asp?newsid=03073366609470928,https://n.news.naver.com/mnews/article/018/0003331843?sid=101,현대엘리베이터(017800)는 계열사 홈텍스타일코리아가 회사주식 990주를 추가 매수해 보유지분이 2000주(0.01%)로 늘었다고 25일 공시했다. [ ][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][ ][이데일리 창업],"Tue, 25 Aug 2015 16:31:00 +0900",홈텍코리아
"현대엘리베이터, 홈텍스타일코리아서 990주 추가 매수",http://view.asiae.co.kr/news/view.htm?idxno=2015082516104876657,https://n.news.naver.com/mnews/article/277/0003570322?sid=101,"[ 현대엘리베이터는 계열사 홈텍스타일코리아가 회사주식 990주를 추가 매수해 보유지분이 2000주(0.01%)로 늘었다고 25일 공시했다. &lt;ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지&gt;","Tue, 25 Aug 2015 16:12:00 +0900",홈텍코리아
"'계열사 자료 누락' 현정은 회장, 공정위에 고발당해",http://www.dailian.co.kr/news/view/595989/?sc=naver,https://n.news.naver.com/mnews/article/119/0002153730?sid=101,"누락된 계열사는 현 회장의 자매와 그 배우자가 실질적으로 지배하는 쓰리비, HST, 홈텍스타일코리아 등 3개사와 현 회장의 사촌 동생인 정몽혁과 그 배우자가 지배하는 에이치애비뉴앤컴퍼니, 현대SNS, 랩앤파트너스... ","Mon, 31 Oct 2016 13:14:00 +0900",홈텍코리아
[Who Is ?] 유원상 유유제약 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=371925,https://www.businesspost.co.kr/BP?command=article_view&num=371925,유승필 회장의 동생 유승지 홈텍스타일코리아 회장은 작은 아버지다. 유승지 회장의 부인은 현일선씨로 현정은 현대그룹 회장의 언니다. 현일선씨의 어머니는 김문희 용문학원 이사장으로 김무성 전 새누리당... ,"Thu, 07 Nov 2024 08:36:00 +0900",홈텍코리아
"현대엘리베이터 보유주식 늘린 임당장학문화재단, 현대그룹 핵심社 지분...",http://www.fntimes.com/html/view.php?ud=2024082215251094770d260cda75_18,http://www.fntimes.com/html/view.php?ud=2024082215251094770d260cda75_18,"현 회장 우호지분으로 분류되는 가족(현일선·현승혜·현지선·유승지·정지이·정영이·정영선) 지분 1.21%와 임당장학문화재단 1.48%, 형부가 운영하는 회사인 홈텍스타일코리아 0.02%까지 더하면 현 회장 측... ","Thu, 22 Aug 2024 15:30:00 +0900",홈텍코리아
[Who Is ?] 현정은 현대그룹 회장,http://www.businesspost.co.kr/BP?command=article_view&num=85175,http://www.businesspost.co.kr/BP?command=article_view&num=85175,"그러나 현대그룹은 쓰리비ㆍHSTㆍ홈텍스타일코리아ㆍ에이치애비뉴앤컴퍼니ㆍ현대SNSㆍ랩앤파트너스 등 6곳을 계열사로 최대 14년 동안 신고하지 않았다. 이 기업은 현정은의 언니인 현일선씨, 여동생인 현지선씨와... ","Mon, 11 Jun 2018 14:02:00 +0900",홈텍코리아
"로봇이 전기차 충전…현대차, 인천공항서 실증",https://www.etnews.com/20250418000037,https://n.news.naver.com/mnews/article/030/0003305046?sid=105,"운전자가 지정된 구역에 전기차를 주차하면 로봇이 차량과 통신해 충전구 덮개를 열고, 카메라로 충전구... 상용화해 전기차 충전 환경을 개선하려는 것으로 풀이된다. 현재 전기차 자동충전 로봇, 주차로봇 도입 시도는... ","Mon, 21 Apr 2025 07:31:00 +0900",용화전기통신
송승길 전기공사공제조합 이사단장을 만나다,https://www.electimes.com/news/articleView.html?idxno=311076,https://www.electimes.com/news/articleView.html?idxno=311076,"송승길 용화전기통신 대표는 올해 전기공사공제조합의 새로운 지도부인 '백남길호'가  출범하면서 이사단장직을 맡았다. 전기공사공제조합 이사단장은 이사들을 대표하는 자리로, 조합 이사장을 바로 옆에서 보좌한다.... ","Tue, 08 Nov 2022 11:18:00 +0900",용화전기통신
"[29일 낙찰/계약 동향] 낙동초 바닥난방 전기공사, 2019년 화성지사관내...",http://www.fintechpost.co.kr/news/articleView.html?idxno=96992,http://www.fintechpost.co.kr/news/articleView.html?idxno=96992,"▲ 낙찰업체 : (주)용화전기통신, 계약금액 : 21,394,270,000(원), 계약명 : 양산사송 A-1BL 및 H-1BL 아파트 전기공사 2공구. 계약기관 : 한국토지주택공사, 계약일자 : 2019-12-24, 계약방법 : 제한경쟁, 발주처(수요기관)... ","Sun, 29 Dec 2019 18:10:00 +0900",용화전기통신
‘폭염 대비’ 아파트 경비실에 미니태양광 무상 설치,http://www.skyedaily.com/news/news_view.html?ID=104747,http://www.skyedaily.com/news/news_view.html?ID=104747,하모니씨앤씨㈜·㈜나우스넷·㈜무한에너지·㈜신보·솔라테라스㈜·㈜마이크로발전소·㈜남두·서울시민햇빛발전협동조합·㈜용상전기통신·㈜경동솔라에너지·㈜예토쏠라·㈜용화전기통신 등 태양광 보급업체... ,"Tue, 19 May 2020 15:24:00 +0900",용화전기통신
"서울시, 베란다형 미니태양광 접수",http://www.todayenergy.kr/news/articleView.html?idxno=223664,http://www.todayenergy.kr/news/articleView.html?idxno=223664,"(주)용화전기통신(070-4220-7940) △(주)유앤알(02-6358-1116~7) △이솔라텍(주)(1577-5867) △하모니씨앤씨(주)(1522-0754) 등 18개 업체가 선정됐다. 제품마다 용량(300~335W), 무게(17~19.2kg), 효율(18~19.6%), 가격(325W 기준 48만9... ","Mon, 30 Mar 2020 15:04:00 +0900",용화전기통신
[e심상용화③] 재활용번호 논란 ‘재점화’…에이징 기간 확대가 답?,https://www.ddaily.co.kr/news/article.html?no=245856,https://n.news.naver.com/mnews/article/138/0002131937?sid=105,"e심(eSIM·embeded SIM) 상용화로 신규 발급 가능한 번호의 고갈이 가속화될 것으로 점쳐지는 가운데, 정부와... 김영식 의원(국민의힘)은 최근 소비자 보호를 위해 현재 28일로 설정된 에이징 기간을 늘리는 내용의 전기통신사... ","Fri, 02 Sep 2022 10:27:00 +0900",용화전기통신
"(전기공사협회 네트워크) 부산시회, 분리발주 위원회 개최",http://www.electimes.com/article.php?aid=1584110138195647101,http://www.electimes.com/article.php?aid=1584110138195647101,이날 회의에서 ▲문정현 원전전기 대표이사 ▲고승용 명성전기통신 대표이사 ▲임정식 용화전기 대표이사 ▲이황복 가나전기 대표이사가 위촉됐으며 전기공사 분리발주 정착을 위한 구체적인 전략과 대응 방안을... ,"Fri, 13 Mar 2020 23:36:00 +0900",용화전기통신
올해 신재생에너지 A/S 전담업체 확정,http://www.todayenergy.kr/news/articleView.html?idxno=216119,http://www.todayenergy.kr/news/articleView.html?idxno=216119,"올해 분야별 전담기업은 태양광의 경우 △서울북부: 우일정보기술, 파랑이앤지, 무한에너지 △서울남부: 하나기연, 해줌, 무한에너지, 온누리태양에너지 △경기북부: 용화전기통신, 온누리태양에너지... ","Tue, 06 Aug 2019 21:02:00 +0900",용화전기통신
2019년도 서울시 미니태양광 보급업체 확정,http://www.todayenergy.kr/news/articleView.html?idxno=212604,http://www.todayenergy.kr/news/articleView.html?idxno=212604,피앤피 △용화전기통신 △우일정보기술△신보 △세아네트웍스 △평산전력기술 △한빛파워 등 26개 업체(신청순)가 선정됐다. 이번 선정업체들은 서울시 소재 주택·건물 및 베란다에 태양광 미니발전소 설치를 원하는... ,"Mon, 08 Apr 2019 17:52:00 +0900",용화전기통신
"[11일 낙찰/계약 동향] 가포동 갈마천외 2개소 하천정비공사, 강원도교...",http://www.fintechpost.co.kr/news/articleView.html?idxno=113089,http://www.fintechpost.co.kr/news/articleView.html?idxno=113089,"보수 통신공사, 장호관광지(용화역) 갈매기공원 정비공사外 낙찰/계약 동향 일암건설 주식회사에서... 조성사업(전기). 계약기관 : 전라남도 여수시, 계약일자 : 2020-05-07, 계약방법 : 수의계약, 발주처(수요기관)... ","Mon, 11 May 2020 20:00:00 +0900",용화전기통신
"홍준표, 한동훈 팬덤에 &quot;쓰레기 집단&quot; 원색 비난…왜?",https://www.hankyung.com/article/2025061829257,https://n.news.naver.com/mnews/article/015/0005146193?sid=100,지난 17일 홍 전 시장 지지자 소통 플랫폼 '청년의꿈'에는 '지금 홍카(홍 전 시장·홍카콜라 줄임말)를 주도적으로 공격하는 건 위드후니(한 전 대표 팬카페)를 비롯한 한동훈 팬덤입니다' 등 제목으로 한 전 대표 팬덤이 홍... ,"Wed, 18 Jun 2025 11:32:00 +0900",글로위드
"홍준표 &quot;김민석, 촉망받던 분…한동훈 팬덤은 쓰레기집단&quot; 왜?",https://www.imaeil.com/page/view/2025061812400042750,https://n.news.naver.com/mnews/article/088/0000954036?sid=100,지난 17일 홍 전 시장 지지자 소통 플랫폼 '청년의꿈'에는 '지금 홍카(홍 전 시장·홍카콜라 줄임말)를 주도적으로 공격하는 건 위드후니(한 전 대표 팬카페)를 비롯한 한동훈 팬덤입니다' 등 제목으로 한 전 대표 팬덤이 홍... ,"Wed, 18 Jun 2025 12:41:00 +0900",글로위드
대선 이후 주목받는 소장파 정치인들 | “젊은 개혁 보수가 중심 돼야”...,http://monthly.chosun.com/client/news/viw.asp?ctcd=A&nNewsNumb=202507100011,http://monthly.chosun.com/client/news/viw.asp?ctcd=A&nNewsNumb=202507100011,한 전 대표의 팬 카페인 ‘위드후니’에서도 찬반 논쟁이 뜨겁다. 출마해서 당선이 돼도 원외 당대표라는... “누가 2030세대의 지지를 얻어 내느냐에 따라 정국은 달라질 것”이라고 했다.⊙ 글(사진)=권세진 월간조선 기자,"Thu, 19 Jun 2025 02:10:00 +0900",글로위드
[글마당] 노후엔 위드(대마초)를 피며,https://www.koreadaily.com/article/20250501174113179,https://www.koreadaily.com/article/20250501174113179,“너 위드 피냐?” “응. 너는?” “오래전 친구들과 핀 적 있어. 더 나이 들고 몸 상태가 시원찮고 고통이... 그때는 네가 사다 줘.” “친구 아버지가 위드 라이선스가 있어서 가게가 여러 개 있어요. 라이선스 없는... ,"Fri, 02 May 2025 09:42:00 +0900",글로위드
"[스토리人] &quot;보물같은 로컬 스토리, 넷플릭스에서 볼 날 오겠죠&quot;",https://www.meconomynews.com/news/articleView.html?idxno=114769,https://www.meconomynews.com/news/articleView.html?idxno=114769,이와 같은 사업에 대비하여 소나기는 간호간병 서비스 전문기업 사회적기업 위드유와 함께 간병인 온라인... 살아가는 터전의 이야기들을 마음껏 펼쳐낼 수 있을 겁니다&quot; ※ 덧붙이는 글 : 이 기사는 NGO저널에도 실렸습니다.,"Wed, 18 Jun 2025 16:52:00 +0900",글로위드
'재명이네마을' '위드후니' 등 뜨거운 장외전,http://weekly.chosun.com/news/articleView.html?idxno=41415,https://n.news.naver.com/mnews/article/053/0000049531?sid=100,그 중심에 온라인 팬클럽 카페 '위드후니'가 있다. 위드후니의 결집력이 드러난 건 지난 2월 한 후보가 신간을 냈을 때다. 그가 쓴 '국민이 먼저입니다'는 예약판매가 시작되자 각종 서점가 베스트셀러 1위에 올랐다. 한... ,"Sat, 26 Apr 2025 15:00:00 +0900",글로위드
"나에게 쏙 맞는 청년정책! &quot;언제나, 위드 유(With You) 캠페인&quot;",https://www.korea.kr/news/reporterView.do?newsId=148940579&call_from=naver_news,https://www.korea.kr/news/reporterView.do?newsId=148940579&call_from=naver_news,"문화체육관광부의 &lt;언제나, 위드 유(with you)&gt; 특집 캠페인 누리집 이미지 취업 정책이 보기 쉽게 정리되어 있었고, 참여 방법 글 아래에는 캠페인 특집 홈페이지 링크(https://han.gl/XVQBh)가 첨부되어 청년 맞춤형 정책... ","Wed, 19 Mar 2025 18:13:00 +0900",글로위드
"'폭싹' 임상춘 작가 &quot;백상 4관왕, 과분함에 들뜨지 않고 조용히 글 쓰는...",https://www.spotvnews.co.kr/news/articleView.html?idxno=746239,https://m.entertain.naver.com/article/477/0000548825,"백상예술대상 위드 구찌' 방송부문에서 작품과 극본, 그리고 남녀 조연상까지 4개 부문 수상에 성공해... 과분한 상에 들뜨지 않고 뒤에서 조용히 글 쓰는 사람으로 남아 최선을 다하는 것으로 보답하고 싶다&quot;고 소회를... ","Wed, 07 May 2025 15:39:00 +0900",글로위드
"황승언, 故 휘성 애도하며 '위드 미' 소환...&quot;안 좋은 생각 그만, 더 좋...",https://www.tvreport.co.kr/star/article/888723/,https://m.entertain.naver.com/article/213/0001330163,여러 장의 사진과 함께 올린 글에는 배경음 휘성의 곡 '위드 미(With Me)'를 설정해 고인을 추모하기 위한 것임을 알 수 있었다. '위드 미'가 발매되던 당시 2003년 싸이월드 미니홈피의 인기 배경음악으로 꼽혔던 만큼... ,"Tue, 11 Mar 2025 17:16:00 +0900",글로위드
&quot;우린 다르다&quot;더니…결국 개딸 닮아가는 한동훈 강성 팬덤 [정치 인사이...,https://www.hankyung.com/article/2025061335357,https://n.news.naver.com/mnews/article/015/0005144570?sid=100,"한 전 대표의 온라인 팬클럽인 '위드후니'에서 지지자들은 '문자 폭탄'과 관련한 뉴스를 공유하며 &quot;잘하고 있다. 진작 적극적으로 행동했어야 했다. 더 열심히 문자 보내기 운동을 해야 한다&quot;, &quot;개딸처럼 독하고 악랄하지... ","Sat, 14 Jun 2025 06:24:00 +0900",글로위드
